unitprice,name,age,WGS84lat,WGS84lon,lift
100286.6667,大西洋新城E区,2008,39.99366891,116.4600805,TRUE
65964.5,世纪村西区,1996,39.99370035,116.4255935,TRUE
51088,阳明广场,2000,39.99376998,116.4183988,TRUE
52679,名人公寓,2002,39.99388195,116.3990202,FALSE
71394,华鼎世家一期,2000,39.99409637,116.469209,TRUE
67754,华鼎世家三期,2005,39.99409637,116.469209,TRUE
71830,华鼎世家二期,2003,39.99409637,116.469209,TRUE
66530.5,亚奥观典,2008,39.99413163,116.4053046,TRUE
72518,安慧北里小区,1987,39.99428436,116.4081607,TRUE
88511,科学园南里七区,1994,39.99472037,116.3793335,FALSE
83984.57143,季景沁园,2007,39.9947388,116.4490393,TRUE
67780.66667,圣馨大地,2001,39.9947773,116.4561941,TRUE
97275.5,西王庄小区,1987,39.99479504,116.3300456,FALSE
107393,保利香槟花园,2009,39.99499189,116.4182314,TRUE
98510,融科橄榄城三期,2009,39.99517437,116.4793531,TRUE
83635.33333,首开知语城,2008,39.99519721,116.4531876,TRUE
86308.5,科学园南里六区,1999,39.99531289,116.3734555,FALSE
100077.3333,融科橄榄城二期,2007,39.99566884,116.4810415,TRUE
94828,西郊宾馆,1985,39.99567581,116.3370703,FALSE
85388,王庄路15号院,1993,39.99567761,116.3334445,FALSE
89931,石油大院,1992,39.99573974,116.3572612,FALSE
68645,太和小区,1995,39.99578519,116.4169456,FALSE
81855,安慧北里雅园,1994,39.99613744,116.4053136,TRUE
47939,五建小区,1998,39.99623341,116.3691069,FALSE
97401,凯旋城,2007,39.99635861,116.4131485,TRUE
87690,科学园南里四区,1995,39.99654486,116.3748054,FALSE
77363.85714,安慧北里秀园,1994,39.99676276,116.4083384,TRUE
68305.2,银领国际,2003,39.9968434,116.4494886,TRUE
69787.83333,锦绣馨园,2000,39.99694586,116.4170121,TRUE
106892,绿城北京诚园,2010,39.99697415,116.372165,TRUE
63228.5,阳光广场,1996,39.99698763,116.4029318,TRUE
117981,保利中央公园,2012,39.99706161,116.4839164,TRUE
68645,育慧西里,1994,39.99716514,116.4166351,FALSE
79878,二里庄北里,1992,39.99724416,116.3598293,FALSE
75481,天和人家,2004,39.99768144,116.3681015,TRUE
66031.22222,安慧北里逸园,2000,39.997738,116.4069984,TRUE
100661,融科橄榄城一期,2006,39.99784928,116.4783989,TRUE
74232.5,南湖东园二区,1997,39.99790355,116.4611562,FALSE
110812,北河沿,2000,39.99824922,116.3067474,FALSE
81685.75,紫薇天悦,2009,39.99840683,116.4198062,TRUE
59705,志新西路一号院,1998,39.99841007,116.3584278,FALSE
83097.26316,东王庄,1994,39.99841826,116.3419701,TRUE
79563,阳光新干线,2002,39.99858777,116.4102774,TRUE
68425.84615,南沙滩小区,1986,39.99859963,116.3721671,FALSE
90763.5,嘉铭桐城E区,2006,39.99867486,116.4214105,TRUE
63152.76923,望京西园三区,2000,39.99877275,116.4706675,TRUE
81965,富润家园,2001,39.99890027,116.347853,TRUE
77502.75,安园,1996,39.99892342,116.4062024,TRUE
71762.66667,卧龙小区,1996,39.9989279,116.3975385,FALSE
89112.66667,嘉铭桐城B区,2002,39.99906627,116.4229572,TRUE
82484.75,慧忠里,1993,39.99910706,116.3999123,FALSE
80918.66667,华源冠军城,2006,39.9991918,116.3676557,TRUE
74476.5,宝星园一区,2003,39.99922571,116.4772904,TRUE
69414,中和家园,2000,39.99926258,116.3692706,TRUE
79677.25,宝星国际二期,2006,39.99931971,116.4765958,TRUE
71068.33333,南湖中园二区,1997,39.99942735,116.454143,FALSE
81562.66667,宝星国际三期,2010,39.99957674,116.4740192,TRUE
87501.5,主场,2007,39.99963851,116.4149442,TRUE
76793.125,慧谷金色家园,2001,40.00003389,116.4543877,TRUE
81475,嘉铭桐城A区,2001,40.00014416,116.4231985,TRUE
80618.875,清华东路27号院,1996,40.00032375,116.3445469,FALSE
64922.5,世安家园,2001,40.00035502,116.4501914,TRUE
78078,北沙滩1号院,1985,40.00050293,116.3670411,FALSE
99173,嘉铭桐城D区,2006,40.00056277,116.421084,TRUE
98434.5,首师大东校区,1999,40.00056422,116.3539065,FALSE
86059,宝石花苑,2005,40.00083784,116.419364,TRUE
49735,星源国际,2004,40.00087879,116.4627858,TRUE
82129,嘉铭园,1999,40.00128579,116.4203599,FALSE
87339.5,学院路14号院,1982,40.00147644,116.3459568,FALSE
60945.63636,南湖东园一区,1998,40.00149978,116.4611834,FALSE
71220,慧谷时空,2002,40.00150869,116.4641944,TRUE
89757,炫彩嘉轩,2006,40.00158536,116.4718014,TRUE
104508.6667,中铁翰庭,2008,40.00166287,116.3437852,TRUE
56976,天创世缘,2001,40.00173762,116.4007596,TRUE
90719.83333,慧谷阳光,2003,40.00228529,116.4741173,TRUE
65419.2,南湖中园一区,1998,40.00231314,116.4536531,FALSE
76535,华馨公寓,1999,40.0024326,116.3955621,TRUE
82132.66667,静淑东里,1998,40.0024867,116.3455475,FALSE
54022,慧忠北里,2000,40.00275164,116.4003656,TRUE
68138,慧忠北里第三社区,1997,40.00275164,116.4003656,TRUE
62152.2,慧忠北里第四社区,2000,40.00275164,116.4003656,TRUE
62290.6,慧忠北里第一社区,1998,40.00278188,116.3994249,TRUE
85822,嘉铭桐城F区,2007,40.00298265,116.4182881,TRUE
79842.75,嘉铭桐城C区,2004,40.00309881,116.419861,TRUE
60814.5,望京明苑,2001,40.00323675,116.4627421,TRUE
69561,望京西园二区,1997,40.00325002,116.465461,TRUE
65497.30435,望京西园一区,1999,40.00346108,116.4704249,FALSE
75793.33333,润枫德尚苑,2004,40.0040602,116.4035522,TRUE
71861,北沙滩6号院,1990,40.0048456,116.3642483,FALSE
84633,学院路甲39号院,1988,40.004868,116.3442608,FALSE
112756,东湖湾一期,2007,40.00528902,116.4557946,TRUE
89640,燕北园,1995,40.00542874,116.2804985,FALSE
70941,中天国际,2007,40.00554767,116.3650062,TRUE
80256.6,文成杰座,2006,40.00565628,116.3418287,TRUE
95901,静淑苑,1997,40.00572629,116.3434171,FALSE
74179.25,海丰园公寓,2001,40.00574668,116.3454852,TRUE
74587.5,懿品阁,2005,40.00578214,116.3663634,TRUE
66549.16667,望京花园东区,2001,40.00584598,116.4696871,TRUE
82890,林大北路6号院,1995,40.00606309,116.3425465,FALSE
74857,骚子营,1985,40.00606334,116.2774161,FALSE
66437.5,大屯里小区,2003,40.00662713,116.4092714,TRUE
70277.5,九台2000家园,2003,40.00686144,116.4023657,TRUE
103005.5,东湖湾二期,2010,40.00687249,116.4539132,TRUE
69068,望京花园西区,2000,40.00694551,116.4668045,TRUE
129788.3333,国奥村,2007,40.00708152,116.3791575,TRUE
80363.6,荣尊堡国际俱乐部公寓,2007,40.00709153,116.4071246,TRUE
78804,林大北路9号院,1998,40.00791841,116.3426106,FALSE
75293.25,名苑雅居,2005,40.00794287,116.3656763,TRUE
92646.8,上京新航线,2007,40.00807387,116.4584892,TRUE
92271.33333,华彩国际公寓,2008,40.0083372,116.4628028,TRUE
75209,望馨花园,2001,40.00852735,116.4544295,TRUE
93430,慧谷根园,2003,40.0088424,116.4742041,FALSE
102207.6667,美伦堡,2008,40.00954388,116.3642051,TRUE
71814,学士居,2000,40.00992933,116.3594874,FALSE
81915,双清路16号院,1992,40.00996931,116.3377491,FALSE
91006.25,清枫华景园,2005,40.01014358,116.3414872,TRUE
73331.22222,城华园,2002,40.01041849,116.3444291,TRUE
68091,双清路14号院,1998,40.01056824,116.3380432,TRUE
76208,学知轩,2001,40.01062164,116.3468715,TRUE
78099.33333,学知园,1998,40.01063322,116.3490289,TRUE
104160,紫玉山庄,2004,40.01080626,116.4059359,FALSE
86124,澳林春天三期,2002,40.01090948,116.3676901,FALSE
72444.66667,澳林春天二期,2001,40.01090948,116.3676901,TRUE
71271.5,澳林春天五期,2005,40.01090948,116.3676901,TRUE
95185,澳林春天六期,2007,40.01090948,116.3676901,TRUE
108198,澳林春天四期,2004,40.01090948,116.3676901,TRUE
64238.44444,利泽西园,1999,40.01112772,116.4593711,TRUE
122997,褐石,2009,40.01174855,116.3125588,FALSE
81398.375,澳洲康都,2005,40.01185912,116.4560528,TRUE
104932,竹溪园,2001,40.01223779,116.3526865,TRUE
89665.25,逸成东苑,2005,40.01237249,116.3430809,TRUE
106140.3333,亚运新新家园林澜园,2006,40.01240458,116.4319635,TRUE
89042,厢白旗甲2号院,1999,40.01248051,116.3138089,FALSE
106975,倚林佳园,2002,40.01285553,116.3662182,FALSE
71340,畅清园,2000,40.01307111,116.357287,FALSE
94859,厢白旗甲1号院,1996,40.01331709,116.3144206,FALSE
67585,花虎沟9号院,1996,40.01346192,116.35759,FALSE
79936,双泉堡125号院,2000,40.01359136,116.3506524,FALSE
67598,裕瑞轩,2003,40.01404892,116.3571137,TRUE
74497,澳景花庭,2005,40.0147019,116.3584779,TRUE
94050.14286,清林苑,2001,40.01474832,116.3504617,TRUE
77836,建清园,1998,40.01507817,116.3411379,FALSE
97288.375,融域嘉园,2006,40.01528494,116.361451,TRUE
99741.66667,京师园,2004,40.01545159,116.3679169,TRUE
92897.66667,圆明园东里,1993,40.0154987,116.3135348,FALSE
97184.33333,万科西山庭院,2004,40.01691614,116.2677792,FALSE
98266,天秀花园荷塘月舍,2004,40.01845278,116.2738313,TRUE
82861,天秀花园安和园,2003,40.01864125,116.267488,TRUE
78211,七彩华园,2005,40.02099602,116.2903357,TRUE
69295.42857,圆明园花园别墅,1997,40.0211771,116.2846085,FALSE
70827,圆明园西路2号院,1990,40.02129864,116.2817459,FALSE
87343.5,天秀花园古月园,2002,40.02144023,116.2668196,TRUE
59146,马南里,1995,40.02241306,116.5047862,FALSE
75846.77778,上元君庭,2006,40.02381152,116.4063658,TRUE
87311.85714,博雅西园,2003,40.02403972,116.2880367,TRUE
64552.5,天秀花园澄秀园,2007,40.02578363,116.2665185,FALSE
63042.1,拂林园,2004,40.02643055,116.4100842,TRUE
64089.1,水木天成,2005,40.02688264,116.3454034,TRUE
67593.66667,强佑清河新城,2009,40.02698703,116.3366488,TRUE
81541.16667,百旺家苑,2003,40.02706641,116.2620881,FALSE
92532.67857,橡树湾,2014,40.02788529,116.3272036,TRUE
82346,上地南路6号院,1998,40.02808869,116.3118344,FALSE
62980,清河文苑,2004,40.02817968,116.3366644,TRUE
75533.69231,清缘东里,2004,40.0282895,116.3535892,TRUE
79140.25,万科星园,2004,40.02835413,116.4052617,TRUE
58958.53333,清缘里中区,2003,40.02845627,116.3496365,TRUE
84164,紫成嘉园,2006,40.02873469,116.2879647,TRUE
67244.75,毛纺厂南小区,1994,40.02886234,116.3325593,FALSE
83722,天月园,2004,40.02936466,116.405471,TRUE
59722,北京青年城,2003,40.02949685,116.4331542,FALSE
65882.18182,清景园,2006,40.02958069,116.3442794,TRUE
64911.83333,梅园甲,2002,40.02959258,116.2668026,FALSE
66744.75,清润家园,1993,40.0297996,116.3481011,FALSE
65284.8,观澳园,2005,40.02999072,116.3651036,FALSE
63712.5,力度家园,2004,40.0303253,116.3321265,TRUE
77944,加气混凝土厂宿舍,1981,40.03041992,116.3223861,FALSE
51084.2,天朗园,2005,40.03044652,116.4076055,TRUE
74179.75,621小区,1980,40.03066226,116.3202252,FALSE
74768.33333,芳清园,2007,40.03115727,116.367741,TRUE
53723,砂轮厂宿舍,1988,40.03117217,116.3370222,FALSE
72516.2,菊园,1995,40.0312863,116.2848217,FALSE
108500.0435,上地东里,2002,40.03129541,116.3082891,FALSE
70544.5,永泰西里,1998,40.03137432,116.3502035,FALSE
69084.91667,兰园,1996,40.03142912,116.2705741,FALSE
83011.46154,上地西里,1999,40.03180598,116.3044992,FALSE
95596.33333,上地佳园,2004,40.03188017,116.3116844,TRUE
100516.5556,西山华府,2009,40.03202636,116.2744248,TRUE
68414,阳光南里,1997,40.03206632,116.3324545,FALSE
55037,海清园,2001,40.03210787,116.3353996,TRUE
80264.66667,西山公馆,2010,40.03223542,116.2767291,TRUE
69164,金隅美和园,2008,40.03224858,116.3171028,TRUE
66735.33333,金隅美和园东区,2008,40.03233724,116.3184214,FALSE
83990.42857,润千秋佳苑,2005,40.03237022,116.2642728,TRUE
83638.33333,天乐园,2004,40.03242579,116.406311,TRUE
79918.53846,世茂奥临花园,2007,40.03248339,116.3974066,TRUE
54055,朝来绿色家园广华居,2004,40.03249076,116.4326899,FALSE
61670.07407,宝盛里,2000,40.03294425,116.3591911,TRUE
65404.5,燕清源,2005,40.03305505,116.3364989,TRUE
65444.5,环山村,2000,40.03309327,116.2023173,FALSE
65119.73684,永泰园,2000,40.03348831,116.3407399,FALSE
58115.4,天畅园,2008,40.03379372,116.4099827,TRUE
57117,安外北苑2号院,1998,40.03386864,116.4153338,FALSE
66544.77273,永泰东里,1998,40.03393203,116.3521198,FALSE
70145,筑华年,2012,40.03445002,116.4216439,TRUE
121154,马连洼1号院,1992,40.0348087,116.2991417,FALSE
74903,天翠园,2006,40.03500538,116.4066928,TRUE
79663.66667,百草园,1995,40.03517415,116.2732197,FALSE
60340.57143,世纪龙祥嘉园,2003,40.03535117,116.3981876,TRUE
63906,平安嘉苑,2008,40.03535567,116.4109076,TRUE
77262.5,观景园,2008,40.03541786,116.3679871,FALSE
69610,鑫兆丽园,2002,40.0355309,116.4137341,FALSE
61229,城锦苑,2014,40.03569274,116.4175595,TRUE
74843,万达大湖公馆,2008,40.03589666,116.3999233,TRUE
59990.22222,怡清园,2003,40.03599181,116.3551476,FALSE
61904.5,阳光北里,1998,40.03634594,116.3305121,TRUE
77672.66667,山水蓝维,2004,40.03660044,116.4340293,TRUE
75355,前屯路58号院,1989,40.03692164,116.3434779,FALSE
60274,北苑6号院,1996,40.03700416,116.4154395,FALSE
62546,宝盛北里,2009,40.03701543,116.3627925,FALSE
64565.8125,天居园,2008,40.0370625,116.4073281,TRUE
69001,锦顺佳园,2008,40.03723325,116.3147589,TRUE
56941.64706,北苑家园茉藜园,2004,40.0375055,116.4178388,TRUE
75508.75,观林园,2011,40.03754347,116.3687092,TRUE
65900.76316,保利西山林语,2011,40.03792032,116.2091301,TRUE
62412.33333,美立方,2011,40.0380077,116.4121829,TRUE
58478,美欣家园,2003,40.03804777,116.3379742,TRUE
63043.5,毛纺住宅北小区,1992,40.03820261,116.3290895,FALSE
80280.66667,时代庄园,2003,40.03844384,116.4290821,FALSE
58695.66667,天怡家园,2006,40.0387377,116.4150663,TRUE
59338.79167,北苑家园望春园,2008,40.03884971,116.4103517,TRUE
51361.375,北苑家园绣菊园,2001,40.03884971,116.4103517,TRUE
54193,北苑家园莲葩园,2004,40.03884971,116.4103517,TRUE
64534.83333,清上园,2003,40.03891615,116.3236859,TRUE
110968.3529,西山壹号院,2011,40.03927003,116.2610594,TRUE
59646.25,电力宿舍,1986,40.03927028,116.3378407,FALSE
70717.375,怡美家园,2001,40.03927269,116.3129356,TRUE
53645,北苑家园紫绶园,1999,40.04031797,116.422155,TRUE
54002.41667,北苑家园清友园,2001,40.04034581,116.4148137,TRUE
67964,东馨园,1998,40.04047376,116.2832438,FALSE
50788.25,北苑家园绣菊园南区,2005,40.04071898,116.4165148,TRUE
52665,君安家园东区,2005,40.04080646,116.3387266,TRUE
65307.6,东旭园,1998,40.04096315,116.2853746,FALSE
61766.4,温泉路45号院,1995,40.04110001,116.1848708,FALSE
49695.16667,黄金苑,2001,40.04145381,116.4069381,FALSE
79756.875,当代城市家园,2002,40.04209047,116.3127005,TRUE
58794,华发颐园,2007,40.0424539,116.4092368,TRUE
72557.3,莱圳家园,2006,40.04261249,116.3388182,TRUE
71463,雪梨澳乡E区,2007,40.04267393,116.3333555,FALSE
40090,南平里,1994,40.04319923,116.5903528,FALSE
61937.66667,安宁里南区,2000,40.04336113,116.3249166,FALSE
61365,正源尚峰尚水,2012,40.04507886,116.1759232,TRUE
67870,安宁里,1994,40.04530535,116.3245305,FALSE
76459,上林溪,2010,40.04535911,116.3204008,TRUE
86140.125,中国铁建国际城,2011,40.04574858,116.435364,TRUE
88250.75,世华龙樾,2014,40.04593546,116.347023,TRUE
99637,世华龙樾二期,2015,40.04593546,116.347023,TRUE
31220,明天第一城8号院,2007,40.04598636,116.4026426,TRUE
58001,明天第一城5号院,2007,40.04632165,116.4004758,FALSE
38148,东平里,1986,40.04632723,116.5939855,TRUE
69770,雪梨澳乡D区,2004,40.04657477,116.3318245,FALSE
50887.6,北辰香麓,2009,40.04669812,116.1723923,TRUE
83260.5,百旺茉莉园,2008,40.04706083,116.2489162,TRUE
78492,北京华贸城,2015,40.04722696,116.4266466,TRUE
83492.28571,华贸城,2010,40.04722696,116.4266466,TRUE
66973,丝绸厂宿舍,1984,40.04729111,116.3210135,FALSE
114218,软件园小区,1995,40.04757111,116.2875522,FALSE
87509.33333,雪梨澳乡B区,2003,40.04792422,116.3315659,FALSE
116294,中国铁建花语城,2012,40.04798138,116.4348162,TRUE
87681.5,景和园,2011,40.04803974,116.2598663,FALSE
85825.5,天润福熙大道,2014,40.04822591,116.4295585,TRUE
123948,空间物理所小区,1994,40.04905121,116.2951763,FALSE
76960.57143,百旺新城,2009,40.04907516,116.2568327,FALSE
77967.2,世华泊郡,2012,40.04920841,116.4175731,TRUE
37714,首都机场南路西里,1980,40.04937035,116.5886659,FALSE
45868,育新嘉园,2002,40.04958213,116.3323424,TRUE
67578.5,安宁佳园,2007,40.05048859,116.3212631,TRUE
61679.44444,铭科苑,1997,40.05060167,116.3086748,FALSE
94905.625,中海枫涟山庄,2004,40.0507748,116.2529059,TRUE
55937.82353,智学苑,2001,40.05079189,116.3050676,TRUE
50917,立城苑,2008,40.05091839,116.4093568,TRUE
68830,亮甲店小区,1998,40.05105167,116.2362,FALSE
45417,北平里,1994,40.05192804,116.5877994,FALSE
92672.31579,润泽悦溪,2010,40.05226512,116.4240724,TRUE
65106,地壳所,1981,40.05278168,116.3210959,FALSE
55899.66667,悦秀园,2000,40.05278798,116.3284264,FALSE
81615,润泽公馆,2013,40.05335586,116.4306826,TRUE
63205,常秀家园,1994,40.05405201,116.32419,FALSE
80741.2,领秀新硅谷1号院,2010,40.05439628,116.3009942,FALSE
88817.66667,领秀新硅谷2号院,2008,40.05439628,116.3009942,FALSE
92563.5,润泽庄园,2009,40.05465286,116.431381,FALSE
75224.23077,育新花园,1995,40.05540472,116.3392791,TRUE
56680.76923,沁春家园,2005,40.05543304,116.3295074,TRUE
73937,领秀硅谷,2003,40.05559795,116.3104642,TRUE
69297,博雅德园,2005,40.05635273,116.3077322,TRUE
61169,华鸿家园,2007,40.05985024,116.3730043,TRUE
54507,动街区,2008,40.06106711,116.3510463,TRUE
63433.25,富力桃园A区,2008,40.06119658,116.3712916,TRUE
65400.75,富力桃园B区,2007,40.06119658,116.3712916,TRUE
63568,北新家园,1996,40.0613437,116.3420231,FALSE
56007,建材城东二里,2000,40.06171473,116.3691306,TRUE
60925,建材城东一里,1996,40.06172638,116.3668408,FALSE
64228.09524,富力桃园C区,2009,40.06227287,116.3737405,TRUE
67312.8,知本时代,2004,40.06243437,116.3507178,TRUE
71324.28571,枫丹丽舍,2003,40.06259586,116.3559277,FALSE
55018.75,黄平路8号院,1985,40.06267003,116.3414441,FALSE
53858.5,新康园,2003,40.06350822,116.3425654,TRUE
62925,金隅翡丽爱公馆,2014,40.06412993,116.3697699,TRUE
58023,润生园,2008,40.06557736,116.3646616,TRUE
54135,颐丰庄园,2000,40.0815892,116.2263321,FALSE
92852.6,五矿万科如园,2013,40.10066011,116.5507698,TRUE
38366,同泽园西里,2012,40.10206184,116.130582,FALSE
97853,梁家园东胡同甲1号院,1985,40.10946143,116.1140027,FALSE
39884.57143,前沙涧路7号院,2009,40.10950622,116.1408772,FALSE
46188.66667,三嘉信苑,2011,40.12577036,116.1991096,FALSE
77583,丽都东方国际公寓,1999,40.13783515,117.0979888,TRUE
83215.14286,邮局宿舍,1997,40.22627501,116.2241265,FALSE
107800.2,人济山庄,2001,40.3382475,116.5592155,TRUE
104565,观澜国际,2003,40.47234582,115.9690393,TRUE
43351.33333,双桥五号井,2004,40.96364971,117.935633,FALSE
43434,双桥六号井,1993,40.96364971,117.935633,FALSE
37572,双桥北内小区,2004,40.96364971,117.935633,FALSE
123849.25,长安太和,2012,41.12878656,121.1064885,TRUE
